
NOD   DISTANTA DE LA SURSA
1895	109
1896	86
1897	83
1898	110
1899	92
1900	97
1901	88
1902	83
1903	93
1904	96
1905	101
1906	87
1907	93
1908	101
1909	109
1910	87
1911	83
1912	104
1913	87
1914	115
1915	77
1916	116
1917	107
1918	106
1919	88
1920	102
1921	102
1922	99
1923	76
1924	83
1925	119
1926	110
1927	88
1928	150
1929	98
1930	97
1931	172
1932	90
1933	106
1934	94
1935	116
1936	92
1937	73
1938	77
1939	75
1940	86
1941	84
1942	106
1943	99
1944	104
1945	69
1946	65
1947	76
1948	88
1949	130
1950	112
1951	104
1952	98
1953	129
1954	90
1955	111
1956	79
1957	88
1958	100
1959	89
1960	112
1961	96
1962	95
1963	97
1964	93
1965	106
1966	88
1967	103
1968	85
1969	90
1970	96
1971	97
1972	90
1973	83
1974	71
1975	94
1976	89
1977	133
1978	109
1979	64
1980	142
1981	86
1982	79
1983	64
1984	123
1985	93
1986	113
1987	100
1988	90
1989	106
1990	104
1991	94
1992	84
1993	104
1994	87
1995	131
1996	106
1997	108
1998	100
1999	102
2000	82
2001	70
2002	77
2003	101
2004	122
2005	93
2006	90
2007	121
2008	66
2009	86
2010	87
2011	80
2012	121
2013	102
2014	110
2015	103
2016	117
2017	103
2018	109
2019	93
2020	80
2021	66
2022	83
2023	90
2024	115
2025	67
2026	68
2027	103
2028	63
2029	83
2030	103
2031	98
2032	94
2033	104
2034	116
2035	115
2036	87
2037	74
2038	117
2039	110
2040	102
2041	90
2042	92
2043	116
2044	99
2045	74
2046	76
2047	116
2048	92
2049	89
2050	127
2051	103
2052	95
2053	108
2054	93
2055	108
2056	77
2057	111
2058	108
2059	80
2060	100
2061	121
2062	111
2063	96
2064	71
2065	101
2066	98
2067	73
2068	74
2069	72
2070	139
2071	111
2072	123
2073	73
2074	70
2075	67
2076	78
2077	78
2078	110
2079	71
2080	99
2081	108
2082	110
2083	109
2084	122
2085	96
2086	97
2087	66
2088	124
2089	79
2090	98
2091	112
2092	101
2093	110
2094	99
2095	55
2096	90
2097	173
2098	83
2099	72
2100	79
2101	90
2102	96
2103	92
2104	120
2105	67
2106	80
2107	88
2108	124
2109	110
2110	84
2111	87
2112	77
2113	102
2114	103
2115	83
2116	101
2117	92
2118	110
2119	61
2120	120
2121	91
2122	76
2123	88
2124	114
2125	96
2126	112
2127	99
2128	139
2129	81
2130	81
2131	106
2132	71
2133	95
2134	112
2135	99
2136	106
2137	105
2138	89
2139	89
2140	113
2141	95
2142	78
2143	102
2144	97
2145	65
2146	94
2147	79
2148	113
2149	101
2150	103
2151	87
2152	79
2153	103
2154	96
2155	65
2156	80
2157	116
2158	95
2159	131
2160	107
2161	114
2162	107
2163	117
2164	121
2165	68
2166	89
2167	94
2168	111
2169	80
2170	103
2171	81
2172	105
2173	81
2174	104
2175	64
2176	69
2177	103
2178	151
2179	111
2180	101
2181	90
2182	86
2183	98
2184	100
2185	109
2186	100
2187	103
2188	114
2189	97
2190	94
2191	119
2192	117
2193	96
2194	86
2195	137
2196	137
2197	94
2198	104
2199	114
2200	68
2201	70
2202	107
2203	99
2204	32
2205	112
2206	90
2207	108
2208	106
2209	95
2210	96
2211	48
2212	72
2213	109
2214	74
2215	107
2216	108
2217	101
2218	114
2219	105
2220	110
2221	68
2222	122
2223	78
2224	110
2225	85
2226	103
2227	109
2228	88
2229	85
2230	103
2231	97
2232	113
2233	133
2234	96
2235	103
2236	106
2237	89
2238	72
2239	114
2240	99
2241	99
2242	100
2243	106
2244	105
2245	101
2246	80
2247	81
2248	73
2249	87
2250	85
2251	73
2252	96
2253	64
2254	99
2255	95
2256	96
2257	114
2258	111
2259	69
2260	69
2261	120
2262	79
2263	70
2264	75
2265	88
2266	68
2267	98
2268	46
2269	81
2270	90
2271	95
2272	101
2273	66
2274	87
2275	110
2276	92
2277	149
2278	92
2279	79
2280	97
2281	72
2282	68
2283	88
2284	85
2285	89
2286	133
2287	85
2288	80
2289	105
2290	101
2291	41
2292	103
2293	87
2294	110
2295	128
2296	80
2297	111
2298	34
2299	90
2300	107
2301	91
2302	92
2303	110
2304	127
2305	111
2306	104
2307	118
2308	105
2309	79
2310	96
2311	111
2312	120
2313	92
2314	91
2315	84
2316	130
2317	123
2318	54
2319	92
2320	65
2321	92
2322	115
2323	119
2324	108
2325	112
2326	79
2327	78
2328	119
2329	81
2330	96
2331	87
2332	115
2333	107
2334	113
2335	121
2336	93
2337	62
2338	102
2339	83
2340	93
2341	80
2342	114
2343	110
2344	99
2345	153
2346	78
2347	108
2348	120
2349	103
2350	89
2351	112
2352	97
2353	53
2354	62
2355	121
2356	90
2357	115
2358	148
2359	90
2360	94
2361	89
2362	91
2363	87
2364	86
2365	110
2366	71
2367	72
2368	104
2369	104
2370	97
2371	106
2372	66
2373	103
2374	102
2375	117
2376	86
2377	83
2378	83
2379	83
2380	116
2381	113
2382	93
2383	91
2384	101
2385	98
2386	106
2387	103
2388	97
2389	95
2390	88
2391	125
2392	92
2393	103
2394	106
2395	79
2396	108
2397	97
2398	108
2399	109
2400	99
2401	119
2402	91
2403	97
2404	95
2405	158
2406	108
2407	96
2408	77
2409	131
2410	102
2411	109
2412	72
2413	81
2414	136
2415	103
2416	100
2417	109
2418	109
2419	113
2420	90
2421	100
2422	103
2423	108
2424	121
2425	111
2426	106
2427	79
2428	82
2429	123
2430	117
2431	79
2432	80
2433	80
2434	81
2435	86
2436	94
2437	86
2438	111
2439	100
2440	105
2441	122
2442	113
2443	96
2444	105
2445	83
2446	116
2447	119
2448	93
2449	97
2450	111
2451	94
2452	66
2453	88
2454	101
2455	63
2456	91
2457	113
2458	81
2459	95
2460	99
2461	85
2462	95
2463	95
2464	110
2465	132
2466	80
2467	102
2468	100
2469	89
2470	84
2471	127
2472	94
2473	109
2474	98
2475	87
2476	98
2477	109
2478	17
2479	118
2480	86
2481	100
2482	98
2483	88
2484	100
2485	108
2486	102
2487	99
2488	98
2489	58
2490	87
2491	121
2492	102
2493	109
2494	120
2495	112
2496	95
2497	108
2498	105
2499	108
2500	92
2501	82
2502	108
2503	114
2504	107
2505	88
2506	110
2507	120
2508	106
2509	103
2510	89
2511	68
2512	96
2513	87
2514	107
2515	121
2516	112
2517	84
2518	118
2519	109
2520	120
2521	86
2522	107
2523	89
2524	61
2525	97
2526	111
2527	112
2528	100
2529	115
2530	76
2531	92
2532	100
2533	104
2534	114
2535	68
2536	41
2537	100
2538	59
2539	77
2540	88
2541	164
2542	128
2543	105
2544	91
2545	114
2546	95
2547	93
2548	123
2549	126
2550	88
2551	81
2552	118
2553	138
2554	76
2555	98
2556	101
2557	97
2558	96
2559	105
2560	92
2561	90
2562	90
2563	99
2564	124
2565	112
2566	70
2567	87
2568	60
2569	98
2570	103
2571	82
2572	37
2573	101
2574	81
2575	100
2576	115
2577	147
2578	105
2579	100
2580	70
2581	108
2582	55
2583	122
2584	101
2585	102
2586	97
2587	98
2588	102
2589	90
2590	81
2591	109
2592	104
2593	64
2594	84
2595	95
2596	102
2597	91
2598	99
2599	102
2600	109
2601	87
2602	81
2603	108
2604	122
2605	97
2606	97
2607	101
2608	110
2609	75
2610	117
2611	96
2612	70
2613	71
2614	93
2615	110
2616	97
2617	97
2618	89
2619	91
2620	45
2621	109
2622	110
2623	101
2624	97
2625	78
2626	91
2627	97
2628	95
2629	132
2630	106
2631	151
2632	110
2633	108
2634	87
2635	107
2636	114
2637	96
2638	67
2639	127
2640	81
2641	131
2642	104
2643	109
2644	85
2645	99
2646	81
2647	103
2648	99
2649	101
2650	92
2651	84
2652	91
2653	109
2654	65
2655	59
2656	94
2657	66
2658	120
2659	73
2660	102
2661	109
2662	78
2663	104
2664	123
2665	106
2666	87
2667	104
2668	117
2669	112
2670	92
2671	92
2672	118
2673	97
2674	104
2675	71
2676	72
2677	73
2678	131
2679	113
2680	101
2681	72
2682	90
2683	89
2684	101
2685	119
2686	112
2687	134
2688	108
2689	88
2690	132
2691	129
2692	106
2693	94
2694	102
2695	109
2696	71
2697	104
2698	103
2699	65
2700	94
2701	86
2702	67
2703	113
2704	142
2705	81
2706	118
2707	87
2708	100
2709	99
2710	96
2711	85
2712	86
2713	78
2714	107
2715	101
2716	99
2717	107
2718	96
2719	96
2720	105
2721	108
2722	105
2723	94
2724	93
2725	102
2726	84
2727	103
2728	104
2729	111
2730	90
2731	89
2732	97
2733	104
2734	97
2735	118
2736	119
2737	120
2738	103
2739	83
2740	106
2741	89
2742	106
2743	99
2744	84
2745	92
2746	116
2747	107
2748	100
2749	75
2750	110
2751	103
2752	82
2753	121
2754	111
2755	111
2756	74
2757	109
2758	133
2759	95
2760	76
2761	107
2762	101
2763	92
2764	87
2765	67
2766	109
2767	44
2768	100
2769	96
2770	100
2771	115
2772	90
2773	96
2774	86
2775	116
2776	92
2777	80
2778	97
2779	98
2780	119
2781	96
2782	81
2783	77
2784	108
2785	81
2786	70
2787	80
2788	93
2789	104
2790	104
2791	91
2792	97
2793	97
2794	98
2795	96
2796	79
2797	125
2798	120
2799	95
2800	115
2801	86
2802	83
2803	103
2804	102
2805	75
2806	105
2807	78
2808	89
2809	141
2810	41
2811	126
2812	81
2813	99
2814	85
2815	56
2816	108
2817	115
2818	78
2819	87
2820	100
2821	99
2822	85
2823	91
2824	117
2825	107
2826	110
2827	97
2828	111
2829	84
2830	123
2831	76
2832	122
2833	95
2834	104
2835	78
2836	86
2837	87
2838	112
2839	103
2840	85
2841	101
2842	106
2843	114
2844	83
2845	124
2846	87
2847	125
2848	80
2849	89
2850	84
2851	94
2852	92
2853	88
2854	104
2855	82
2856	85
2857	82
2858	93
2859	77
2860	105
2861	51
2862	61
2863	84
2864	75
2865	85
2866	69
2867	104
2868	91
2869	132
2870	91
2871	84
2872	73
2873	70
2874	112
2875	93
2876	90
2877	82
2878	102
2879	83
2880	116
2881	85
2882	76
2883	46
2884	99
2885	113
2886	135
2887	107
2888	97
2889	80
2890	63
2891	107
2892	106
2893	99
2894	108
2895	88
2896	92
2897	114
2898	98
2899	122
2900	86
2901	102
2902	84
2903	110
2904	115
2905	70
2906	98
2907	86
2908	114
2909	113
2910	102
2911	95
2912	75
2913	93
2914	83
2915	87
2916	66
2917	115
2918	72
2919	116
2920	75
2921	93
2922	108
2923	82
2924	107
2925	102
2926	81
2927	118
2928	104
2929	88
2930	108
2931	130
2932	99
2933	100
2934	90
2935	90
2936	96
2937	92
2938	85
2939	75
2940	101
2941	84
2942	78
2943	99
2944	111
2945	95
2946	107
2947	94
2948	82
2949	120
2950	94
2951	109
2952	101
2953	49
2954	71
2955	69
2956	81
2957	117
2958	54
2959	62
2960	106
2961	82
2962	88
2963	78
2964	88
2965	104
2966	81
2967	100
2968	109
2969	112
2970	89
2971	125
2972	81
2973	92
2974	82
2975	119
2976	83
2977	75
2978	107
2979	98
2980	107
2981	103
2982	101
2983	93
2984	92
2985	87
2986	96
2987	111
2988	135
2989	94
2990	103
2991	100
